workout_date,workout_title,exercise_title,exercise_template_id,set_index,set_type,weight_kg,reps
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Bulgarian Split Squat,B5D3A742,2,normal,0,9
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,0,normal,36.29,15
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,1,normal,36.29,15
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,2,normal,36.29,15
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,0,normal,36.29,15
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,1,normal,36.29,15
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,2,normal,36.29,15
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Dumbbell Step Up,BF6ECE89,0,normal,0,9
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Dumbbell Step Up,BF6ECE89,1,normal,0,9
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Dumbbell Step Up,BF6ECE89,2,normal,0,9
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,0,normal,9.07,20
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,1,normal,9.07,20
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,2,normal,9.07,20
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Sumo Squat (Dumbbell),05293BCA,0,normal,0,8
2026-04-11,Lower B - Hinge Focus - Adaptation Phase,Sumo Squat (Dumbbell),05293BCA,1,normal,0,8
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Chin Up (Weighted),023943F1,0,normal,0,8
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Chin Up (Weighted),023943F1,1,normal,0,8
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Chin Up (Weighted),023943F1,2,normal,0,4
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,0,warmup,27.22,6
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,1,normal,36.29,10
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,2,normal,36.29,10
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,3,normal,36.29,8
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,0,warmup,20.41,10
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,1,normal,38.56,12
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,2,normal,38.56,12
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,3,normal,43.09,12
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Face Pull,BE640BA0,0,normal,6.8,20
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Face Pull,BE640BA0,1,normal,6.8,20
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Face Pull,BE640BA0,2,normal,6.8,20
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Overhead Triceps Extension (Cable),B5EFBF9C,0,normal,11.34,15
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Overhead Triceps Extension (Cable),B5EFBF9C,1,normal,11.34,15
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Overhead Triceps Extension (Cable),B5EFBF9C,2,normal,11.34,12
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Bicep Curl (Dumbbell),37FCC2BB,0,normal,18.14,12
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Bicep Curl (Dumbbell),37FCC2BB,1,normal,18.14,12
2026-04-10,Upper B - Pull Focus - Adaptation Phase,Bicep Curl (Dumbbell),37FCC2BB,2,normal,18.14,11
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Goblet Squat,3D0C7C75,0,normal,0,9
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Goblet Squat,3D0C7C75,1,normal,0,9
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Goblet Squat,3D0C7C75,2,normal,0,9
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,6
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,1,warmup,29.48,4
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,2,normal,34.02,12
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,3,normal,34.02,12
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,4,normal,34.02,12
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,0,normal,34.02,15
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,1,normal,34.02,15
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,2,normal,34.02,15
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,0,normal,34.02,15
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,1,normal,34.02,15
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,2,normal,34.02,15
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Hip Thrust (Machine),68CE0B9B,0,normal,15.88,12
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Hip Thrust (Machine),68CE0B9B,1,normal,15.88,12
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Hip Thrust (Machine),68CE0B9B,2,normal,15.88,12
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,0,normal,9.07,18
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,1,normal,9.07,18
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,2,normal,9.07,18
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Sumo Squat (Dumbbell),05293BCA,0,normal,0,8
2026-04-08,Lower A - Squat Focus - Adaptation Phase,Sumo Squat (Dumbbell),05293BCA,1,normal,0,8
2026-04-07,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,7
2026-04-07,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,4
2026-04-07,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,2,normal,36.29,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,3,normal,36.29,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,4,normal,36.29,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Shoulder Press (Dumbbell),878CD1D0,0,normal,18.14,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Shoulder Press (Dumbbell),878CD1D0,1,normal,18.14,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Shoulder Press (Dumbbell),878CD1D0,2,normal,18.14,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Bench Press (Dumbbell),3601968B,0,normal,27.22,12
2026-04-07,Upper A - Press Focus - Adaptation Phase,Bench Press (Dumbbell),3601968B,1,normal,27.22,12
2026-04-07,Upper A - Press Focus - Adaptation Phase,Bench Press (Dumbbell),3601968B,2,normal,27.22,12
2026-04-07,Upper A - Press Focus - Adaptation Phase,Single Arm Lateral Raise (Cable),DE68C825,0,normal,2.27,11
2026-04-07,Upper A - Press Focus - Adaptation Phase,Single Arm Lateral Raise (Cable),DE68C825,1,normal,2.27,14
2026-04-07,Upper A - Press Focus - Adaptation Phase,Single Arm Lateral Raise (Cable),DE68C825,2,normal,2.27,15
2026-04-07,Upper A - Press Focus - Adaptation Phase,Triceps Pushdown,93A552C6,0,normal,13.61,15
2026-04-07,Upper A - Press Focus - Adaptation Phase,Triceps Pushdown,93A552C6,1,normal,13.61,15
2026-04-07,Upper A - Press Focus - Adaptation Phase,Triceps Pushdown,93A552C6,2,normal,13.61,15
2026-04-07,Upper A - Press Focus - Adaptation Phase,Lat Pulldown (Cable),6A6C31A5,0,normal,36.29,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Lat Pulldown (Cable),6A6C31A5,1,normal,36.29,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Lat Pulldown (Cable),6A6C31A5,2,normal,36.29,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Single Arm Cable Row,D0C4A899,0,normal,6.8,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Single Arm Cable Row,D0C4A899,1,normal,6.8,10
2026-04-07,Upper A - Press Focus - Adaptation Phase,Single Arm Cable Row,D0C4A899,2,normal,6.8,10
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,0,warmup,40.82,5
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,1,normal,40.82,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,2,normal,40.82,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,3,normal,40.82,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Bulgarian Split Squat,B5D3A742,0,normal,0,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Bulgarian Split Squat,B5D3A742,1,normal,0,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Bulgarian Split Squat,B5D3A742,2,normal,0,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,0,normal,31.75,15
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,1,normal,31.75,15
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,2,normal,31.75,15
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,0,normal,31.75,15
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,1,normal,31.75,15
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,2,normal,31.75,15
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Dumbbell Step Up,BF6ECE89,0,normal,0,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Dumbbell Step Up,BF6ECE89,1,normal,0,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Dumbbell Step Up,BF6ECE89,2,normal,0,8
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,0,normal,6.8,18
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,1,normal,6.8,20
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,2,normal,6.8,20
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Sumo Squat (Dumbbell),05293BCA,0,normal,0,7
2026-04-04,Lower B - Hinge Focus - Adaptation Phase,Sumo Squat (Dumbbell),05293BCA,1,normal,0,7
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Chin Up (Weighted),023943F1,0,normal,0,6
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Chin Up (Weighted),023943F1,1,normal,0,6
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Chin Up (Weighted),023943F1,2,normal,0,6
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,0,warmup,22.68,6
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,1,normal,31.75,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,2,normal,31.75,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Incline Bench Press (Dumbbell),07B38369,3,normal,31.75,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,0,warmup,20.41,6
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,1,normal,36.29,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,2,normal,36.29,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Bent Over Row (Barbell),55E6546F,3,normal,36.29,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Face Pull,BE640BA0,0,normal,4.54,20
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Face Pull,BE640BA0,1,normal,4.54,20
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Face Pull,BE640BA0,2,normal,4.54,20
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Overhead Triceps Extension (Cable),B5EFBF9C,0,normal,9.07,15
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Overhead Triceps Extension (Cable),B5EFBF9C,1,normal,9.07,15
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Overhead Triceps Extension (Cable),B5EFBF9C,2,normal,9.07,15
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Bicep Curl (Dumbbell),37FCC2BB,0,normal,13.61,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Bicep Curl (Dumbbell),37FCC2BB,1,normal,13.61,12
2026-04-03,Upper B - Pull Focus - Adaptation Phase,Bicep Curl (Dumbbell),37FCC2BB,2,normal,13.61,12
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Goblet Squat,3D0C7C75,0,normal,0,8
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Goblet Squat,3D0C7C75,1,normal,0,8
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Goblet Squat,3D0C7C75,2,normal,0,8
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,0,warmup,31.75,5
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,1,normal,31.75,12
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,2,normal,31.75,12
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Romanian Deadlift (Barbell),2B4B7310,3,normal,31.75,12
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,0,normal,29.48,15
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,1,normal,29.48,15
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Leg Extension (Machine),75A4F6C4,2,normal,29.48,15
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,0,normal,29.48,15
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,1,normal,29.48,15
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Seated Leg Curl (Machine),11A123F3,2,normal,29.48,15
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Hip Thrust (Machine),68CE0B9B,0,normal,13.61,12
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Hip Thrust (Machine),68CE0B9B,1,normal,13.61,12
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Hip Thrust (Machine),68CE0B9B,2,normal,13.61,12
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,0,normal,6.8,17
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,1,normal,6.8,17
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Standing Calf Raise (Dumbbell),6DA40660,2,normal,6.8,17
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Sumo Squat,3F5F8D40,0,normal,0,6
2026-04-01,Lower A - Squat Focus - Adaptation Phase,Sumo Squat,3F5F8D40,1,normal,0,6
2026-03-31,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2026-03-31,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,3
2026-03-31,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,2,normal,34.02,10
2026-03-31,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,3,normal,34.02,10
2026-03-31,Upper A - Press Focus - Adaptation Phase,Incline Bench Press (Barbell),50DFDFAB,4,normal,34.02,10
2026-03-31,Upper A - Press Focus - Adaptation Phase,Overhead Press (Barbell),7B8D84E8,0,normal,20.41,9
2026-03-31,Upper A - Press Focus - Adaptation Phase,Overhead Press (Barbell),7B8D84E8,1,normal,20.41,8
2026-03-31,Upper A - Press Focus - Adaptation Phase,Overhead Press (Barbell),7B8D84E8,2,normal,20.41,8
2026-03-31,Upper A - Press Focus - Adaptation Phase,Bench Press (Dumbbell),3601968B,0,normal,27.22,12
2026-03-31,Upper A - Press Focus - Adaptation Phase,Bench Press (Dumbbell),3601968B,1,normal,27.22,12
2026-03-31,Upper A - Press Focus - Adaptation Phase,Bench Press (Dumbbell),3601968B,2,normal,27.22,12
2026-03-31,Upper A - Press Focus - Adaptation Phase,Lateral Raise (Dumbbell),422B08F1,0,normal,9.07,11
2026-03-31,Upper A - Press Focus - Adaptation Phase,Lateral Raise (Dumbbell),422B08F1,1,normal,9.07,10
2026-03-31,Upper A - Press Focus - Adaptation Phase,Lateral Raise (Dumbbell),422B08F1,2,normal,9.07,10
2026-03-31,Upper A - Press Focus - Adaptation Phase,Triceps Pushdown,93A552C6,0,normal,11.34,15
2026-03-31,Upper A - Press Focus - Adaptation Phase,Triceps Pushdown,93A552C6,1,normal,11.34,15
2026-03-31,Upper A - Press Focus - Adaptation Phase,Triceps Pushdown,93A552C6,2,normal,11.34,15
2026-03-31,Upper A - Press Focus - Adaptation Phase,Lat Pulldown (Cable),6A6C31A5,0,normal,31.75,12
2026-03-31,Upper A - Press Focus - Adaptation Phase,Lat Pulldown (Cable),6A6C31A5,1,normal,31.75,12
2026-03-31,Upper A - Press Focus - Adaptation Phase,Lat Pulldown (Cable),6A6C31A5,2,normal,31.75,12
2026-03-28,Lower 2,Goblet Squat,3D0C7C75,0,normal,0,7
2026-03-28,Lower 2,Goblet Squat,3D0C7C75,1,normal,0,7
2026-03-28,Lower 2,Goblet Squat,3D0C7C75,2,normal,0,7
2026-03-28,Lower 2,Romanian Deadlift (Dumbbell),72CFFAD5,0,warmup,20.41,5
2026-03-28,Lower 2,Romanian Deadlift (Dumbbell),72CFFAD5,1,warmup,24.95,5
2026-03-28,Lower 2,Romanian Deadlift (Dumbbell),72CFFAD5,2,normal,31.75,12
2026-03-28,Lower 2,Romanian Deadlift (Dumbbell),72CFFAD5,3,normal,31.75,12
2026-03-28,Lower 2,Romanian Deadlift (Dumbbell),72CFFAD5,4,normal,31.75,12
2026-03-28,Lower 2,Leg Extension (Machine),75A4F6C4,0,normal,27.22,15
2026-03-28,Lower 2,Leg Extension (Machine),75A4F6C4,1,normal,27.22,15
2026-03-28,Lower 2,Leg Extension (Machine),75A4F6C4,2,normal,27.22,15
2026-03-28,Lower 2,Seated Leg Curl (Machine),11A123F3,0,normal,27.22,15
2026-03-28,Lower 2,Seated Leg Curl (Machine),11A123F3,1,normal,27.22,15
2026-03-28,Lower 2,Seated Leg Curl (Machine),11A123F3,2,normal,27.22,15
2026-03-28,Lower 2,Standing Calf Raise (Dumbbell),6DA40660,0,normal,6.8,15
2026-03-28,Lower 2,Standing Calf Raise (Dumbbell),6DA40660,1,normal,6.8,15
2026-03-28,Lower 2,Standing Calf Raise (Dumbbell),6DA40660,2,normal,6.8,15
2026-03-28,Lower 2,Kettlebell Around the World,55BA475A,0,normal,15.88,10
2026-03-28,Lower 2,Kettlebell Around the World,55BA475A,1,normal,15.88,10
2026-03-28,Lower 2,Kettlebell Around the World,55BA475A,2,normal,15.88,10
2026-03-27,Upper 2,Incline Bench Press (Dumbbell),07B38369,0,warmup,18.14,6
2026-03-27,Upper 2,Incline Bench Press (Dumbbell),07B38369,1,warmup,22.68,5
2026-03-27,Upper 2,Incline Bench Press (Dumbbell),07B38369,2,normal,27.22,12
2026-03-27,Upper 2,Incline Bench Press (Dumbbell),07B38369,3,normal,27.22,12
2026-03-27,Upper 2,Incline Bench Press (Dumbbell),07B38369,4,normal,27.22,12
2026-03-27,Upper 2,Dumbbell Row,F1E57334,0,warmup,18.14,8
2026-03-27,Upper 2,Dumbbell Row,F1E57334,1,normal,27.22,12
2026-03-27,Upper 2,Dumbbell Row,F1E57334,2,normal,27.22,12
2026-03-27,Upper 2,Dumbbell Row,F1E57334,3,normal,27.22,12
2026-03-27,Upper 2,Overhead Press (Barbell),7B8D84E8,0,normal,20.41,12
2026-03-27,Upper 2,Overhead Press (Barbell),7B8D84E8,1,normal,20.41,8
2026-03-27,Upper 2,Overhead Press (Barbell),7B8D84E8,2,normal,20.41,8
2026-03-27,Upper 2,Lat Pulldown (Cable),6A6C31A5,0,normal,27.22,12
2026-03-27,Upper 2,Lat Pulldown (Cable),6A6C31A5,1,normal,27.22,12
2026-03-27,Upper 2,Lat Pulldown (Cable),6A6C31A5,2,normal,27.22,12
2026-03-27,Upper 2,Single Arm Lateral Raise (Cable),DE68C825,0,normal,2.27,12
2026-03-27,Upper 2,Single Arm Lateral Raise (Cable),DE68C825,1,normal,2.27,12
2026-03-27,Upper 2,Single Arm Lateral Raise (Cable),DE68C825,2,normal,2.27,12
2026-03-27,Upper 2,Seated Palms Up Wrist Curl,1006DF48,0,normal,6.8,15
2026-03-27,Upper 2,Seated Palms Up Wrist Curl,1006DF48,1,normal,6.8,15
2026-03-27,Upper 2,Seated Palms Up Wrist Curl,1006DF48,2,normal,6.8,15
2026-03-25,Lower 1,Goblet Squat,3D0C7C75,0,normal,0,6
2026-03-25,Lower 1,Goblet Squat,3D0C7C75,1,normal,0,6
2026-03-25,Lower 1,Goblet Squat,3D0C7C75,2,normal,0,6
2026-03-25,Lower 1,Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,8
2026-03-25,Lower 1,Romanian Deadlift (Barbell),2B4B7310,1,normal,29.48,12
2026-03-25,Lower 1,Romanian Deadlift (Barbell),2B4B7310,2,normal,29.48,12
2026-03-25,Lower 1,Romanian Deadlift (Barbell),2B4B7310,3,normal,29.48,12
2026-03-25,Lower 1,Side Bend (Dumbbell),026FD047,0,normal,22.68,12
2026-03-25,Lower 1,Side Bend (Dumbbell),026FD047,1,normal,22.68,12
2026-03-25,Lower 1,Side Bend (Dumbbell),026FD047,2,normal,22.68,12
2026-03-25,Lower 1,Leg Extension (Machine),75A4F6C4,0,normal,27.22,12
2026-03-25,Lower 1,Leg Extension (Machine),75A4F6C4,1,normal,27.22,15
2026-03-25,Lower 1,Leg Extension (Machine),75A4F6C4,2,normal,27.22,15
2026-03-25,Lower 1,Standing Calf Raise (Dumbbell),6DA40660,0,normal,4.54,15
2026-03-25,Lower 1,Standing Calf Raise (Dumbbell),6DA40660,1,normal,4.54,15
2026-03-25,Lower 1,Standing Calf Raise (Dumbbell),6DA40660,2,normal,4.54,15
2026-03-24,Upper 1,Bent Over Row (Barbell),55E6546F,0,warmup,20.41,5
2026-03-24,Upper 1,Bent Over Row (Barbell),55E6546F,1,warmup,29.48,6
